id,channel,value,datetime
9826575,3,-1.35,2023-10-02 20:35:24.000000
9826576,4,689,2023-10-02 20:35:24.000000
9826577,5,724,2023-10-02 20:35:24.000000
9826578,6,1.51,2023-10-02 20:35:24.000000
9826579,1,0.02,2023-10-02 20:37:26.000000
9826580,2,0.00314,2023-10-02 20:37:26.000000
9826581,3,-1.4,2023-10-02 20:37:26.000000
9826582,4,689,2023-10-02 20:37:26.000000
9826583,5,725,2023-10-02 20:37:26.000000
9826584,6,1.51,2023-10-02 20:37:26.000000
9826585,1,0.02,2023-10-02 20:38:27.000000
9826586,2,0.00315,2023-10-02 20:38:27.000000
9826587,3,-1.37,2023-10-02 20:38:27.000000
9826588,4,689,2023-10-02 20:38:27.000000
9826589,5,725,2023-10-02 20:38:27.000000
9826590,6,1.51,2023-10-02 20:38:27.000000
9826591,1,0.02,2023-10-02 20:39:28.000000
9826592,2,0.00315,2023-10-02 20:39:28.000000
9826593,3,-1.36,2023-10-02 20:39:28.000000
9826594,4,689,2023-10-02 20:39:28.000000
9826595,5,725,2023-10-02 20:39:28.000000
9826596,6,1.52,2023-10-02 20:39:28.000000
9826597,1,0.02,2023-10-02 20:40:30.000000
9826598,2,0.00315,2023-10-02 20:40:30.000000
9826599,3,-1.4,2023-10-02 20:40:30.000000
9826600,4,689,2023-10-02 20:40:30.000000
9826601,5,725,2023-10-02 20:40:30.000000
9826602,6,1.51,2023-10-02 20:40:30.000000
9826603,1,0.02,2023-10-02 20:41:31.000000
9826604,2,0.00315,2023-10-02 20:41:31.000000
9826605,3,-1.44,2023-10-02 20:41:31.000000
9826606,4,689,2023-10-02 20:41:31.000000
9826607,5,725,2023-10-02 20:41:31.000000
9826608,6,1.52,2023-10-02 20:41:31.000000
9826609,1,0.02,2023-10-02 20:42:32.000000
9826610,2,0.00316,2023-10-02 20:42:32.000000
9826611,3,-1.37,2023-10-02 20:42:32.000000
9826612,4,689,2023-10-02 20:42:32.000000
9826613,5,725,2023-10-02 20:42:32.000000
9826614,6,1.52,2023-10-02 20:42:32.000000
9826615,1,0.02,2023-10-02 20:43:33.000000
9826616,2,0.00316,2023-10-02 20:43:33.000000
9826617,3,-1.37,2023-10-02 20:43:33.000000
9826618,4,689,2023-10-02 20:43:33.000000
9826619,5,725,2023-10-02 20:43:33.000000
9826620,6,1.52,2023-10-02 20:43:33.000000
9826621,1,0.02,2023-10-02 20:45:35.000000
9826622,2,0.00316,2023-10-02 20:45:35.000000
9826623,3,-1.32,2023-10-02 20:45:35.000000
9826624,4,689,2023-10-02 20:45:35.000000
9826625,5,725,2023-10-02 20:45:35.000000
9826626,6,1.51,2023-10-02 20:45:35.000000
9826627,1,0.02,2023-10-02 20:46:36.000000
9826628,2,0.00318,2023-10-02 20:46:36.000000
9826629,3,-1.35,2023-10-02 20:46:36.000000
9826630,4,689,2023-10-02 20:46:36.000000
9826631,5,725,2023-10-02 20:46:36.000000
9826632,6,1.52,2023-10-02 20:46:36.000000
9826633,1,0.02,2023-10-02 20:47:38.000000
9826634,2,0.00318,2023-10-02 20:47:38.000000
9826635,3,-1.37,2023-10-02 20:47:38.000000
9826636,4,688,2023-10-02 20:47:38.000000
9826637,5,725,2023-10-02 20:47:38.000000
9826638,6,1.52,2023-10-02 20:47:38.000000
9826639,1,0.02,2023-10-02 20:48:39.000000
9826640,2,0.00318,2023-10-02 20:48:39.000000
9826641,3,-1.41,2023-10-02 20:48:39.000000
9826642,4,688,2023-10-02 20:48:39.000000
9826643,5,725,2023-10-02 20:48:39.000000
9826644,6,1.52,2023-10-02 20:48:39.000000
9826645,1,0.02,2023-10-02 20:49:40.000000
9826646,2,0.00319,2023-10-02 20:49:40.000000
9826647,3,-1.37,2023-10-02 20:49:40.000000
9826648,4,688,2023-10-02 20:49:40.000000
9826649,5,725,2023-10-02 20:49:40.000000
9826650,6,1.52,2023-10-02 20:49:40.000000
9826651,1,0.02,2023-10-02 20:50:41.000000
9826652,2,0.00319,2023-10-02 20:50:41.000000
9826653,3,-1.37,2023-10-02 20:50:41.000000
9826654,4,688,2023-10-02 20:50:41.000000
9826655,5,725,2023-10-02 20:50:41.000000
9826656,6,1.52,2023-10-02 20:50:41.000000
9826657,1,0.02,2023-10-02 20:52:43.000000
9826658,2,0.00319,2023-10-02 20:52:43.000000
9826659,3,-1.36,2023-10-02 20:52:43.000000
9826660,4,688,2023-10-02 20:52:43.000000
9826661,5,725,2023-10-02 20:52:43.000000
9826662,6,1.52,2023-10-02 20:52:43.000000
9826663,1,0.02,2023-10-02 20:53:44.000000
9826664,2,0.00319,2023-10-02 20:53:44.000000
9826665,3,-1.39,2023-10-02 20:53:44.000000
9826666,4,688,2023-10-02 20:53:44.000000
9826667,5,725,2023-10-02 20:53:44.000000
9826668,6,1.52,2023-10-02 20:53:44.000000
9826669,1,0.02,2023-10-02 20:56:47.000000
9826670,2,0.0032,2023-10-02 20:56:47.000000
9826671,3,-1.38,2023-10-02 20:56:47.000000
9826672,4,688,2023-10-02 20:56:47.000000
9826673,5,725,2023-10-02 20:56:47.000000
9826674,6,1.52,2023-10-02 20:56:47.000000
9826675,1,0.02,2023-10-02 20:57:48.000000
9826676,2,0.0032,2023-10-02 20:57:48.000000
9826677,3,-1.35,2023-10-02 20:57:48.000000
9826678,4,688,2023-10-02 20:57:48.000000
9826679,5,725,2023-10-02 20:57:48.000000
9826680,6,1.52,2023-10-02 20:57:48.000000
9826681,1,0.02,2023-10-02 20:59:51.000000
9826682,2,0.00321,2023-10-02 20:59:51.000000
9826683,3,-1.37,2023-10-02 20:59:51.000000
9826684,4,688,2023-10-02 20:59:51.000000
9826685,5,725,2023-10-02 20:59:51.000000
9826686,6,1.52,2023-10-02 20:59:51.000000
9826687,1,0.02,2023-10-02 21:01:53.000000
9826688,2,0.00322,2023-10-02 21:01:53.000000
9826689,3,-1.38,2023-10-02 21:01:53.000000
9826690,4,687,2023-10-02 21:01:53.000000
9826691,5,725,2023-10-02 21:01:53.000000
9826692,6,1.52,2023-10-02 21:01:53.000000
9826693,1,0.02,2023-10-02 21:03:55.000000
9826694,2,0.00322,2023-10-02 21:03:55.000000
9826695,3,-1.31,2023-10-02 21:03:55.000000
9826696,4,687,2023-10-02 21:03:55.000000
9826697,5,725,2023-10-02 21:03:55.000000
9826698,6,1.52,2023-10-02 21:03:55.000000
9826699,1,0.02,2023-10-02 21:05:57.000000
9826700,2,0.00323,2023-10-02 21:05:57.000000
9826701,3,-1.36,2023-10-02 21:05:57.000000
9826702,4,687,2023-10-02 21:05:57.000000
9826703,5,725,2023-10-02 21:05:57.000000
9826704,6,1.52,2023-10-02 21:05:57.000000
9826705,1,0.02,2023-10-02 21:06:58.000000
9826706,2,0.00324,2023-10-02 21:06:58.000000
9826707,3,-1.4,2023-10-02 21:06:58.000000
9826708,4,687,2023-10-02 21:06:58.000000
9826709,5,725,2023-10-02 21:06:58.000000
9826710,6,1.52,2023-10-02 21:06:58.000000
9826711,1,0.02,2023-10-02 21:11:03.000000
9826712,2,0.00325,2023-10-02 21:11:03.000000
9826713,3,-1.36,2023-10-02 21:11:03.000000
9826714,4,687,2023-10-02 21:11:03.000000
9826715,5,725,2023-10-02 21:11:03.000000
9826716,6,1.52,2023-10-02 21:11:03.000000
9826717,1,0.02,2023-10-02 21:12:04.000000
9826718,2,0.00326,2023-10-02 21:12:04.000000
9826719,3,-1.33,2023-10-02 21:12:04.000000
9826720,4,687,2023-10-02 21:12:04.000000
9826721,5,725,2023-10-02 21:12:04.000000
9826722,6,1.52,2023-10-02 21:12:04.000000
9826723,1,0.02,2023-10-02 21:14:07.000000
9826724,2,0.00329,2023-10-02 21:14:07.000000
9826725,3,-1.29,2023-10-02 21:14:07.000000
9826726,4,687,2023-10-02 21:14:07.000000
9826727,5,725,2023-10-02 21:14:07.000000
9826728,6,1.52,2023-10-02 21:14:07.000000
9826729,1,0.02,2023-10-02 21:16:09.000000
9826730,2,0.00329,2023-10-02 21:16:09.000000
9826731,3,-1.33,2023-10-02 21:16:09.000000
9826732,4,686,2023-10-02 21:16:09.000000
9826733,5,725,2023-10-02 21:16:09.000000
9826734,6,1.52,2023-10-02 21:16:09.000000
9826735,1,0.02,2023-10-02 21:18:12.000000
9826736,2,0.00331,2023-10-02 21:18:12.000000
9826737,3,-1.35,2023-10-02 21:18:12.000000
9826738,4,686,2023-10-02 21:18:12.000000
9826739,5,725,2023-10-02 21:18:12.000000
9826740,6,1.52,2023-10-02 21:18:12.000000
9826741,1,0.02,2023-10-02 21:20:14.000000
9826742,2,0.00332,2023-10-02 21:20:14.000000
9826743,3,-1.4,2023-10-02 21:20:14.000000
9826744,4,686,2023-10-02 21:20:14.000000
9826745,5,725,2023-10-02 21:20:14.000000
9826746,6,1.52,2023-10-02 21:20:14.000000
9826747,1,0.02,2023-10-02 21:22:16.000000
9826748,2,0.00333,2023-10-02 21:22:16.000000
9826749,3,-1.36,2023-10-02 21:22:16.000000
9826750,4,686,2023-10-02 21:22:16.000000
9826751,5,725,2023-10-02 21:22:16.000000
9826752,6,1.52,2023-10-02 21:22:16.000000
9826753,1,0.02,2023-10-02 21:24:19.000000
9826754,2,0.00334,2023-10-02 21:24:19.000000
9826755,3,-1.31,2023-10-02 21:24:19.000000
9826756,4,686,2023-10-02 21:24:19.000000
9826757,5,725,2023-10-02 21:24:19.000000
9826758,6,1.52,2023-10-02 21:24:19.000000
9826759,1,0.02,2023-10-02 21:25:20.000000
9826760,2,0.00334,2023-10-02 21:25:20.000000
9826761,3,-1.32,2023-10-02 21:25:20.000000
9826762,4,686,2023-10-02 21:25:20.000000
9826763,5,725,2023-10-02 21:25:20.000000
9826764,6,1.52,2023-10-02 21:25:20.000000
9826765,1,0.02,2023-10-02 21:28:24.000000
9826766,2,0.00335,2023-10-02 21:28:24.000000
9826767,3,-1.34,2023-10-02 21:28:24.000000
9826768,4,685,2023-10-02 21:28:24.000000
9826769,5,725,2023-10-02 21:28:24.000000
9826770,6,1.52,2023-10-02 21:28:24.000000
9826771,1,0.02,2023-10-02 21:29:25.000000
9826772,2,0.00335,2023-10-02 21:29:25.000000
9826773,3,-1.29,2023-10-02 21:29:25.000000
9826774,4,685,2023-10-02 21:29:25.000000
9826775,5,725,2023-10-02 21:29:25.000000
9826776,6,1.52,2023-10-02 21:29:25.000000
9826777,1,0.02,2023-10-02 21:32:29.000000
9826778,2,0.00335,2023-10-02 21:32:29.000000
9826779,3,-1.31,2023-10-02 21:32:29.000000
9826780,4,685,2023-10-02 21:32:29.000000
9826781,5,724,2023-10-02 21:32:29.000000
9826782,6,1.52,2023-10-02 21:32:29.000000
9826783,1,0.02,2023-10-02 21:34:31.000000
9826784,2,0.00336,2023-10-02 21:34:31.000000
9826785,3,-1.4,2023-10-02 21:34:31.000000
9826786,4,685,2023-10-02 21:34:31.000000
9826787,5,724,2023-10-02 21:34:31.000000
9826788,6,1.52,2023-10-02 21:34:31.000000
9826789,1,0.02,2023-10-02 21:36:34.000000
9826790,2,0.00336,2023-10-02 21:36:34.000000
9826791,3,-1.37,2023-10-02 21:36:34.000000
9826792,4,685,2023-10-02 21:36:34.000000
9826793,5,724,2023-10-02 21:36:34.000000
9826794,6,1.52,2023-10-02 21:36:34.000000
9826795,1,0.02,2023-10-02 21:38:36.000000
9826796,2,0.00336,2023-10-02 21:38:36.000000
9826797,3,-1.33,2023-10-02 21:38:36.000000
9826798,4,685,2023-10-02 21:38:36.000000
9826799,5,724,2023-10-02 21:38:36.000000
9826800,6,1.52,2023-10-02 21:38:36.000000
9826801,1,0.02,2023-10-02 21:39:37.000000
9826802,2,0.00337,2023-10-02 21:39:37.000000
9826803,3,-1.33,2023-10-02 21:39:37.000000
9826804,4,685,2023-10-02 21:39:37.000000
9826805,5,724,2023-10-02 21:39:37.000000
9826806,6,1.52,2023-10-02 21:39:37.000000
9826807,1,0.02,2023-10-02 21:42:41.000000
9826808,2,0.00337,2023-10-02 21:42:41.000000
9826809,3,-1.36,2023-10-02 21:42:41.000000
9826810,4,684,2023-10-02 21:42:41.000000
9826811,5,724,2023-10-02 21:42:41.000000
9826812,6,1.53,2023-10-02 21:42:41.000000
9826813,1,0.02,2023-10-02 21:43:42.000000
9826814,2,0.00338,2023-10-02 21:43:42.000000
9826815,3,-1.34,2023-10-02 21:43:42.000000
9826816,4,684,2023-10-02 21:43:42.000000
9826817,5,724,2023-10-02 21:43:42.000000
9826818,6,1.53,2023-10-02 21:43:42.000000
9826819,1,0.02,2023-10-02 21:46:45.000000
9826820,2,0.00339,2023-10-02 21:46:45.000000
9826821,3,-1.33,2023-10-02 21:46:45.000000
9826822,4,684,2023-10-02 21:46:45.000000
9826823,5,724,2023-10-02 21:46:45.000000
9826824,6,1.53,2023-10-02 21:46:45.000000
9826825,1,0.02,2023-10-02 21:47:47.000000
9826826,2,0.00339,2023-10-02 21:47:47.000000
9826827,3,-1.33,2023-10-02 21:47:47.000000
9826828,4,684,2023-10-02 21:47:47.000000
9826829,5,724,2023-10-02 21:47:47.000000
9826830,6,1.53,2023-10-02 21:47:47.000000
9826831,1,0.02,2023-10-02 21:50:50.000000
9826832,2,0.00341,2023-10-02 21:50:50.000000
9826833,3,-1.32,2023-10-02 21:50:50.000000
9826834,4,684,2023-10-02 21:50:50.000000
9826835,5,723,2023-10-02 21:50:50.000000
9826836,6,1.53,2023-10-02 21:50:50.000000
9826837,1,0.02,2023-10-02 21:51:51.000000
9826838,2,0.00341,2023-10-02 21:51:51.000000
9826839,3,-1.36,2023-10-02 21:51:51.000000
9826840,4,684,2023-10-02 21:51:51.000000
9826841,5,724,2023-10-02 21:51:51.000000
9826842,6,1.53,2023-10-02 21:51:51.000000
9826843,1,0.02,2023-10-02 21:54:55.000000
9826844,2,0.00342,2023-10-02 21:54:55.000000
9826845,3,-1.34,2023-10-02 21:54:55.000000
9826846,4,683,2023-10-02 21:54:55.000000
9826847,5,724,2023-10-02 21:54:55.000000
9826848,6,1.53,2023-10-02 21:54:55.000000
9826849,1,0.02,2023-10-02 21:56:58.000000
9826850,2,0.00343,2023-10-02 21:56:58.000000
9826851,3,-1.29,2023-10-02 21:56:58.000000
9826852,4,683,2023-10-02 21:56:58.000000
9826853,5,724,2023-10-02 21:56:58.000000
9826854,6,1.53,2023-10-02 21:56:58.000000
9826855,1,0.02,2023-10-02 21:57:59.000000
9826856,2,0.00345,2023-10-02 21:57:59.000000
9826857,3,-1.35,2023-10-02 21:57:59.000000
9826858,4,683,2023-10-02 21:57:59.000000
9826859,5,724,2023-10-02 21:57:59.000000
9826860,6,1.53,2023-10-02 21:57:59.000000
9826861,1,0.02,2023-10-02 22:01:03.000000
9826862,2,0.00347,2023-10-02 22:01:03.000000
9826863,3,-1.31,2023-10-02 22:01:03.000000
9826864,4,683,2023-10-02 22:01:03.000000
9826865,5,724,2023-10-02 22:01:03.000000
9826866,6,1.53,2023-10-02 22:01:03.000000
9826867,1,0.02,2023-10-02 22:02:04.000000
9826868,2,0.00346,2023-10-02 22:02:04.000000
9826869,3,-1.3,2023-10-02 22:02:04.000000
9826870,4,683,2023-10-02 22:02:04.000000
9826871,5,723,2023-10-02 22:02:04.000000
9826872,6,1.53,2023-10-02 22:02:04.000000
9826873,1,0.02,2023-10-02 22:05:07.000000
9826874,2,0.00349,2023-10-02 22:05:07.000000
9826875,3,-1.33,2023-10-02 22:05:07.000000
9826876,4,683,2023-10-02 22:05:07.000000
9826877,5,724,2023-10-02 22:05:07.000000
9826878,6,1.53,2023-10-02 22:05:07.000000
9826879,1,0.02,2023-10-02 22:06:08.000000
9826880,2,0.00349,2023-10-02 22:06:08.000000
9826881,3,-1.33,2023-10-02 22:06:08.000000
9826882,4,683,2023-10-02 22:06:08.000000
9826883,5,724,2023-10-02 22:06:08.000000
9826884,6,1.53,2023-10-02 22:06:08.000000
9826885,1,0.02,2023-10-02 22:09:12.000000
9826886,2,0.00351,2023-10-02 22:09:12.000000
9826887,3,-1.28,2023-10-02 22:09:12.000000
9826888,4,682,2023-10-02 22:09:12.000000
9826889,5,724,2023-10-02 22:09:12.000000
9826890,6,1.53,2023-10-02 22:09:12.000000
9826891,1,0.02,2023-10-02 22:10:13.000000
9826892,2,0.00352,2023-10-02 22:10:13.000000
9826893,3,-1.33,2023-10-02 22:10:13.000000
9826894,4,682,2023-10-02 22:10:13.000000
9826895,5,724,2023-10-02 22:10:13.000000
9826896,6,1.53,2023-10-02 22:10:13.000000
9826897,1,0.02,2023-10-02 22:13:17.000000
9826898,2,0.00352,2023-10-02 22:13:17.000000
9826899,3,-1.27,2023-10-02 22:13:17.000000
9826900,4,682,2023-10-02 22:13:17.000000
9826901,5,724,2023-10-02 22:13:17.000000
9826902,6,1.53,2023-10-02 22:13:17.000000
9826903,1,0.02,2023-10-02 22:14:18.000000
9826904,2,0.00353,2023-10-02 22:14:18.000000
9826905,3,-1.32,2023-10-02 22:14:18.000000
9826906,4,682,2023-10-02 22:14:18.000000
9826907,5,723,2023-10-02 22:14:18.000000
9826908,6,1.53,2023-10-02 22:14:18.000000
9826909,1,0.02,2023-10-02 22:16:20.000000
9826910,2,0.00353,2023-10-02 22:16:20.000000
9826911,3,-1.36,2023-10-02 22:16:20.000000
9826912,4,682,2023-10-02 22:16:20.000000
9826913,5,724,2023-10-02 22:16:20.000000
9826914,6,1.53,2023-10-02 22:16:20.000000
9826915,1,0.02,2023-10-02 22:19:23.000000
9826916,2,0.00354,2023-10-02 22:19:23.000000
9826917,3,-1.28,2023-10-02 22:19:23.000000
9826918,4,682,2023-10-02 22:19:23.000000
9826919,5,724,2023-10-02 22:19:23.000000
9826920,6,1.53,2023-10-02 22:19:23.000000
9826921,1,0.02,2023-10-02 22:20:25.000000
9826922,2,0.00354,2023-10-02 22:20:25.000000
9826923,3,-1.29,2023-10-02 22:20:25.000000
9826924,4,682,2023-10-02 22:20:25.000000
9826925,5,724,2023-10-02 22:20:25.000000
9826926,6,1.53,2023-10-02 22:20:25.000000
9826927,1,0.02,2023-10-02 22:23:28.000000
9826928,2,0.00355,2023-10-02 22:23:28.000000
9826929,3,-1.31,2023-10-02 22:23:28.000000
9826930,4,681,2023-10-02 22:23:28.000000
9826931,5,724,2023-10-02 22:23:28.000000
9826932,6,1.53,2023-10-02 22:23:28.000000
9826933,1,0.02,2023-10-02 22:24:29.000000
9826934,2,0.00355,2023-10-02 22:24:29.000000
9826935,3,-1.33,2023-10-02 22:24:29.000000
9826936,4,681,2023-10-02 22:24:29.000000
9826937,5,724,2023-10-02 22:24:29.000000
9826938,6,1.53,2023-10-02 22:24:29.000000
9826939,1,0.02,2023-10-02 22:27:33.000000
9826940,2,0.00355,2023-10-02 22:27:33.000000
9826941,3,-1.33,2023-10-02 22:27:33.000000
9826942,4,681,2023-10-02 22:27:33.000000
9826943,5,724,2023-10-02 22:27:33.000000
9826944,6,1.53,2023-10-02 22:27:33.000000
9826945,1,0.02,2023-10-02 22:28:34.000000
9826946,2,0.00355,2023-10-02 22:28:34.000000
9826947,3,-1.32,2023-10-02 22:28:34.000000
9826948,4,681,2023-10-02 22:28:34.000000
9826949,5,724,2023-10-02 22:28:34.000000
9826950,6,1.53,2023-10-02 22:28:34.000000
9826951,1,0.02,2023-10-02 22:31:37.000000
9826952,2,0.00356,2023-10-02 22:31:37.000000
9826953,3,-1.35,2023-10-02 22:31:37.000000
9826954,4,681,2023-10-02 22:31:37.000000
9826955,5,724,2023-10-02 22:31:37.000000
9826956,6,1.53,2023-10-02 22:31:37.000000
9826957,1,0.02,2023-10-02 22:32:38.000000
9826958,2,0.00356,2023-10-02 22:32:38.000000
9826959,3,-1.26,2023-10-02 22:32:38.000000
9826960,4,681,2023-10-02 22:32:38.000000
9826961,5,724,2023-10-02 22:32:38.000000
9826962,6,1.53,2023-10-02 22:32:38.000000
9826963,1,0.02,2023-10-02 22:34:40.000000
9826964,2,0.00358,2023-10-02 22:34:40.000000
9826965,3,-1.27,2023-10-02 22:34:40.000000
9826966,4,681,2023-10-02 22:34:40.000000
9826967,5,724,2023-10-02 22:34:40.000000
9826968,6,1.53,2023-10-02 22:34:40.000000
9826969,1,0.02,2023-10-02 22:36:43.000000
9826970,2,0.00359,2023-10-02 22:36:43.000000
9826971,3,-1.3,2023-10-02 22:36:43.000000
9826972,4,680,2023-10-02 22:36:43.000000
9826973,5,723,2023-10-02 22:36:43.000000
9826974,6,1.54,2023-10-02 22:36:43.000000
9826975,1,0.02,2023-10-02 22:38:45.000000
9826976,2,0.00359,2023-10-02 22:38:45.000000
9826977,3,-1.27,2023-10-02 22:38:45.000000
9826978,4,680,2023-10-02 22:38:45.000000
9826979,5,724,2023-10-02 22:38:45.000000
9826980,6,1.54,2023-10-02 22:38:45.000000
9826981,1,0.02,2023-10-02 22:41:49.000000
9826982,2,0.00362,2023-10-02 22:41:49.000000
9826983,3,-1.32,2023-10-02 22:41:49.000000
9826984,4,680,2023-10-02 22:41:49.000000
9826985,5,724,2023-10-02 22:41:49.000000
9826986,6,1.54,2023-10-02 22:41:49.000000
9826987,1,0.02,2023-10-02 22:42:50.000000
9826988,2,0.00362,2023-10-02 22:42:50.000000
9826989,3,-1.3,2023-10-02 22:42:50.000000
9826990,4,680,2023-10-02 22:42:50.000000
9826991,5,724,2023-10-02 22:42:50.000000
9826992,6,1.54,2023-10-02 22:42:50.000000
9826993,1,0.02,2023-10-02 22:45:53.000000
9826994,2,0.00364,2023-10-02 22:45:53.000000
9826995,3,-1.25,2023-10-02 22:45:53.000000
9826996,4,680,2023-10-02 22:45:53.000000
9826997,5,724,2023-10-02 22:45:53.000000
9826998,6,1.54,2023-10-02 22:45:53.000000
9826999,1,0.02,2023-10-02 22:46:55.000000
9827000,2,0.00364,2023-10-02 22:46:55.000000
9827001,3,-1.3,2023-10-02 22:46:55.000000
9827002,4,680,2023-10-02 22:46:55.000000
9827003,5,723,2023-10-02 22:46:55.000000
9827004,6,1.54,2023-10-02 22:46:55.000000
9827005,1,0.02,2023-10-02 22:49:58.000000
9827006,2,0.00367,2023-10-02 22:49:58.000000
9827007,3,-1.33,2023-10-02 22:49:58.000000
9827008,4,679,2023-10-02 22:49:58.000000
9827009,5,724,2023-10-02 22:49:58.000000
9827010,6,1.54,2023-10-02 22:49:58.000000
9827011,1,0.02,2023-10-02 22:50:59.000000
9827012,2,0.00367,2023-10-02 22:50:59.000000
9827013,3,-1.28,2023-10-02 22:50:59.000000
9827014,4,679,2023-10-02 22:50:59.000000
9827015,5,724,2023-10-02 22:50:59.000000
9827016,6,1.54,2023-10-02 22:50:59.000000
9827017,1,0.02,2023-10-02 22:53:01.000000
9827018,2,0.00368,2023-10-02 22:53:01.000000
9827019,3,-1.28,2023-10-02 22:53:01.000000
9827020,4,679,2023-10-02 22:53:01.000000
9827021,5,724,2023-10-02 22:53:01.000000
9827022,6,1.54,2023-10-02 22:53:01.000000
9827023,1,0.02,2023-10-02 22:55:04.000000
9827024,2,0.00369,2023-10-02 22:55:04.000000
9827025,3,-1.34,2023-10-02 22:55:04.000000
9827026,4,679,2023-10-02 22:55:04.000000
9827027,5,724,2023-10-02 22:55:04.000000
9827028,6,1.54,2023-10-02 22:55:04.000000
9827029,1,0.02,2023-10-02 22:57:07.000000
9827030,2,0.0037,2023-10-02 22:57:07.000000
9827031,3,-1.33,2023-10-02 22:57:07.000000
9827032,4,679,2023-10-02 22:57:07.000000
9827033,5,724,2023-10-02 22:57:07.000000
9827034,6,1.54,2023-10-02 22:57:07.000000
9827035,1,0.02,2023-10-02 22:59:09.000000
9827036,2,0.00371,2023-10-02 22:59:09.000000
9827037,3,-1.3,2023-10-02 22:59:09.000000
9827038,4,679,2023-10-02 22:59:09.000000
9827039,5,724,2023-10-02 22:59:09.000000
9827040,6,1.54,2023-10-02 22:59:09.000000
9827041,1,0.02,2023-10-02 23:00:10.000000
9827042,2,0.00371,2023-10-02 23:00:10.000000
9827043,3,-1.31,2023-10-02 23:00:10.000000
9827044,4,679,2023-10-02 23:00:10.000000
9827045,5,724,2023-10-02 23:00:10.000000
9827046,6,1.54,2023-10-02 23:00:10.000000
9827047,1,0.02,2023-10-02 23:04:15.000000
9827048,2,0.00374,2023-10-02 23:04:15.000000
9827049,3,-1.27,2023-10-02 23:04:15.000000
9827050,4,678,2023-10-02 23:04:15.000000
9827051,5,724,2023-10-02 23:04:15.000000
9827052,6,1.54,2023-10-02 23:04:15.000000
9827053,1,0.02,2023-10-02 23:05:16.000000
9827054,2,0.00373,2023-10-02 23:05:16.000000
9827055,3,-1.26,2023-10-02 23:05:16.000000
9827056,4,678,2023-10-02 23:05:16.000000
9827057,5,724,2023-10-02 23:05:16.000000
9827058,6,1.54,2023-10-02 23:05:16.000000
9827059,1,0.02,2023-10-02 23:07:19.000000
9827060,2,0.00373,2023-10-02 23:07:19.000000
9827061,3,-1.26,2023-10-02 23:07:19.000000
9827062,4,678,2023-10-02 23:07:19.000000
9827063,5,724,2023-10-02 23:07:19.000000
9827064,6,1.54,2023-10-02 23:07:19.000000
9827065,1,0.02,2023-10-02 23:09:21.000000
9827066,2,0.00374,2023-10-02 23:09:21.000000
9827067,3,-1.25,2023-10-02 23:09:21.000000
9827068,4,678,2023-10-02 23:09:21.000000
9827069,5,724,2023-10-02 23:09:21.000000
9827070,6,1.54,2023-10-02 23:09:21.000000
9827071,1,0.02,2023-10-02 23:11:23.000000
9827072,2,0.00374,2023-10-02 23:11:23.000000
9827073,3,-1.26,2023-10-02 23:11:23.000000
9827074,4,678,2023-10-02 23:11:23.000000
9827075,5,724,2023-10-02 23:11:23.000000
9827076,6,1.54,2023-10-02 23:11:23.000000
9827077,1,0.02,2023-10-02 23:13:26.000000
9827078,2,0.00375,2023-10-02 23:13:26.000000
9827079,3,-1.32,2023-10-02 23:13:26.000000
9827080,4,678,2023-10-02 23:13:26.000000
9827081,5,724,2023-10-02 23:13:26.000000
9827082,6,1.54,2023-10-02 23:13:26.000000
9827083,1,0.02,2023-10-02 23:15:28.000000
9827084,2,0.00376,2023-10-02 23:15:28.000000
9827085,3,-1.31,2023-10-02 23:15:28.000000
9827086,4,678,2023-10-02 23:15:28.000000
9827087,5,724,2023-10-02 23:15:28.000000
9827088,6,1.54,2023-10-02 23:15:28.000000
9827089,1,0.02,2023-10-02 23:17:30.000000
9827090,2,0.00377,2023-10-02 23:17:30.000000
9827091,3,-1.25,2023-10-02 23:17:30.000000
9827092,4,677,2023-10-02 23:17:30.000000
9827093,5,724,2023-10-02 23:17:30.000000
9827094,6,1.54,2023-10-02 23:17:30.000000
9827095,1,0.02,2023-10-02 23:18:32.000000
9827096,2,0.00377,2023-10-02 23:18:32.000000
9827097,3,-1.3,2023-10-02 23:18:32.000000
9827098,4,677,2023-10-02 23:18:32.000000
9827099,5,724,2023-10-02 23:18:32.000000
9827100,6,1.54,2023-10-02 23:18:32.000000
9827101,1,0.02,2023-10-02 23:21:35.000000
9827102,2,0.00379,2023-10-02 23:21:35.000000
9827103,3,-1.29,2023-10-02 23:21:35.000000
9827104,4,677,2023-10-02 23:21:35.000000
9827105,5,724,2023-10-02 23:21:35.000000
9827106,6,1.54,2023-10-02 23:21:35.000000
9827107,1,0.02,2023-10-02 23:22:36.000000
9827108,2,0.00379,2023-10-02 23:22:36.000000
9827109,3,-1.26,2023-10-02 23:22:36.000000
9827110,4,677,2023-10-02 23:22:36.000000
9827111,5,724,2023-10-02 23:22:36.000000
9827112,6,1.54,2023-10-02 23:22:36.000000
9827113,1,0.02,2023-10-02 23:25:40.000000
9827114,2,0.0038,2023-10-02 23:25:40.000000
9827115,3,-1.24,2023-10-02 23:25:40.000000
9827116,4,677,2023-10-02 23:25:40.000000
9827117,5,724,2023-10-02 23:25:40.000000
9827118,6,1.54,2023-10-02 23:25:40.000000
9827119,1,0.02,2023-10-02 23:27:42.000000
